route,point,territory,house,route_id
803,Kashba,B. Baria,ADL B.BARIA,5392
803,Ajmiriganj,Habiganj,ADL Habiganj,5393
803,Madarganj,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5394
803,Trishal,Mymensingh 2,Noor Sons,5395
803,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5396
803,Bagarpara,Jashore-2,M/S Azizur Rahman,5397
803,Mujibnagar,Meherpur,Desh Trade Link,5398
803,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5399
803,Muksudpur,Faridpur,AKHTER ENTERPRISE,5400
803,Shokhipur,Shariatpur,SPS Shariatpur,5401
804,Kashba,B. Baria,ADL B.BARIA,5402
804,Ajmiriganj,Habiganj,ADL Habiganj,5403
804,Madarganj,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5404
804,Trishal,Mymensingh 2,Noor Sons,5405
804,Bagarpara,Jashore-2,M/S Azizur Rahman,5406
804,Mujibnagar,Meherpur,Desh Trade Link,5407
804,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5408
804,Muksudpur,Faridpur,AKHTER ENTERPRISE,5409
804,Shokhipur,Shariatpur,SPS Shariatpur,5410
805,Kashba,B. Baria,ADL B.BARIA,5411
805,Madarganj,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5412
805,Trishal,Mymensingh 2,Noor Sons,5413
805,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5414
805,Bagarpara,Jashore-2,M/S Azizur Rahman,5415
805,Mujibnagar,Meherpur,Desh Trade Link,5416
805,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5417
805,Muksudpur,Faridpur,AKHTER ENTERPRISE,5418
805,Shokhipur,Shariatpur,SPS Shariatpur,5419
806,Kashba,B. Baria,ADL B.BARIA,5420
806,Madarganj,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5421
806,Trishal,Mymensingh 2,Noor Sons,5422
806,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5423
806,Bagarpara,Jashore-2,M/S Azizur Rahman,5424
806,Mujibnagar,Meherpur,Desh Trade Link,5425
806,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5426
806,Muksudpur,Faridpur,AKHTER ENTERPRISE,5427
807,Kashba,B. Baria,ADL B.BARIA,5428
807,Trishal,Mymensingh 2,Noor Sons,5429
807,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5430
807,Bagarpara,Jashore-2,M/S Azizur Rahman,5431
807,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5432
807,Muksudpur,Faridpur,AKHTER ENTERPRISE,5433
808,Trishal,Mymensingh 2,Noor Sons,5434
808,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5435
808,Uzirpur,Barishal-1,M/S BARISHAL J AHMED & CO.,5436
808,Muksudpur,Faridpur,AKHTER ENTERPRISE,5437
809,Trishal,Mymensingh 2,Noor Sons,5438
809,Golapganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5439
81,Zirabo,Savar,"Agrani Trading Company Ltd, Savar",5440
81,Muradpur,Bayezid,Zawad Enterprise,5441
81,Anwara,Patiya,MAQ Distribution,5442
81,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5443
81,Daganbhuiyan,Feni-2,Rokeya & Sons,5444
81,Nangalkot,Laksam,M/S. Momin Store,5445
81,Sherpur (RAJ),Bogura-2,Mr Brothers,5446
81,Setabganj,Dinajpur,Moulovi Brothers,5447
81,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5448
81,Manda,Naogaon,Channa & Brothers,5449
81,Madariganj,Rajshahi 1,M/S Abul Hossain,5450
81,Bhabaniganj (Raj 2),Rajshahi 2,Sumon Trading Corporation,5451
81,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5452
81,Debiganj,Saidpur,"Shaireen Enterprise, Nilphamary",5453
810,Trishal,Mymensingh 2,Noor Sons,5454
810,Gowainghat,Sylhet Metro 2,Moula Baksh Karim Boksh Ltd.,5455
811,Trishal,Mymensingh 2,Noor Sons,5456
811,Gowainghat,Sylhet Metro 2,Moula Baksh Karim Boksh Ltd.,5457
812,Trishal,Mymensingh 2,Noor Sons,5458
812,Gowainghat,Sylhet Metro 2,Moula Baksh Karim Boksh Ltd.,5459
813,Trishal,Mymensingh 2,Noor Sons,5460
813,Gowainghat,Sylhet Metro 2,Moula Baksh Karim Boksh Ltd.,5461
814,Trishal,Mymensingh 2,Noor Sons,5462
814,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5463
815,Trishal,Mymensingh 2,Noor Sons,5464
815,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5465
816,Trishal,Mymensingh 2,Noor Sons,5466
816,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5467
817,Trishal,Mymensingh 2,Noor Sons,5468
817,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5469
818,Trishal,Mymensingh 2,Noor Sons,5470
818,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5471
819,Trishal,Mymensingh 2,Noor Sons,5472
819,Kanaighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5473
82,Zirabo,Savar,"Agrani Trading Company Ltd, Savar",5474
82,Muradpur,Bayezid,Zawad Enterprise,5475
82,Anwara,Patiya,MAQ Distribution,5476
82,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5477
82,Companiganj (FE),Feni-2,Rokeya & Sons,5478
82,Nangalkot,Laksam,M/S. Momin Store,5479
82,Sherpur (RAJ),Bogura-2,Mr Brothers,5480
82,Setabganj,Dinajpur,Moulovi Brothers,5481
82,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5482
82,Manda,Naogaon,Channa & Brothers,5483
82,Madariganj,Rajshahi 1,M/S Abul Hossain,5484
82,Bhabaniganj (Raj 2),Rajshahi 2,Sumon Trading Corporation,5485
82,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5486
82,Debiganj,Saidpur,"Shaireen Enterprise, Nilphamary",5487
820,Trishal,Mymensingh 2,Noor Sons,5488
820,Kanaighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5489
821,Kanaighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5490
822,Kanaighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5491
823,Kanaighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5492
824,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5493
825,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5494
826,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5495
827,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5496
828,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5497
829,Zakiganj,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5498
83,Zirabo,Savar,"Agrani Trading Company Ltd, Savar",5499
83,Muradpur,Bayezid,Zawad Enterprise,5500
83,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5501
83,Companiganj (FE),Feni-2,Rokeya & Sons,5502
83,Nangalkot,Laksam,M/S. Momin Store,5503
83,Sherpur (RAJ),Bogura-2,Mr Brothers,5504
83,Setabganj,Dinajpur,Moulovi Brothers,5505
83,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5506
83,Manda,Naogaon,Channa & Brothers,5507
83,Madariganj,Rajshahi 1,M/S Abul Hossain,5508
83,Bhabaniganj (Raj 2),Rajshahi 2,Sumon Trading Corporation,5509
83,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5510
83,Debiganj,Saidpur,"Shaireen Enterprise, Nilphamary",5511
830,Jaintapur,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,5512
84,Zirabo,Savar,"Agrani Trading Company Ltd, Savar",5513
84,Muradpur,Bayezid,Zawad Enterprise,5514
84,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5515
84,Companiganj (FE),Feni-2,Rokeya & Sons,5516
84,Nangalkot,Laksam,M/S. Momin Store,5517
84,Sherpur (RAJ),Bogura-2,Mr Brothers,5518
84,Setabganj,Dinajpur,Moulovi Brothers,5519
84,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5520
84,Manda,Naogaon,Channa & Brothers,5521
84,Madariganj,Rajshahi 1,M/S Abul Hossain,5522
84,Bhabaniganj (Raj 2),Rajshahi 2,Sumon Trading Corporation,5523
84,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5524
84,Debiganj,Saidpur,"Shaireen Enterprise, Nilphamary",5525
85,Muradpur,Bayezid,Zawad Enterprise,5526
85,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5527
85,Companiganj (FE),Feni-2,Rokeya & Sons,5528
85,Nangalkot,Laksam,M/S. Momin Store,5529
85,Sherpur (RAJ),Bogura-2,Mr Brothers,5530
85,Setabganj,Dinajpur,Moulovi Brothers,5531
85,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5532
85,Manda,Naogaon,Channa & Brothers,5533
85,Madariganj,Rajshahi 1,M/S Abul Hossain,5534
85,Bhabaniganj (Raj 2),Rajshahi 2,Sumon Trading Corporation,5535
85,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5536
85,Debiganj,Saidpur,"Shaireen Enterprise, Nilphamary",5537
86,Muradpur,Bayezid,Zawad Enterprise,5538
86,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5539
86,Companiganj (FE),Feni-2,Rokeya & Sons,5540
86,Nangalkot,Laksam,M/S. Momin Store,5541
86,Sherpur (RAJ),Bogura-2,Mr Brothers,5542
86,Setabganj,Dinajpur,Moulovi Brothers,5543
86,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5544
86,Niamatpur,Naogaon,Channa & Brothers,5545
86,Madariganj,Rajshahi 1,M/S Abul Hossain,5546
86,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5547
86,Saidpur,Saidpur,"Shaireen Enterprise, Nilphamary",5548
87,Muradpur,Bayezid,Zawad Enterprise,5549
87,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5550
87,Companiganj (FE),Feni-2,Rokeya & Sons,5551
87,Nangalkot,Laksam,M/S. Momin Store,5552
87,Sherpur (RAJ),Bogura-2,Mr Brothers,5553
87,Setabganj,Dinajpur,Moulovi Brothers,5554
87,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5555
87,Niamatpur,Naogaon,Channa & Brothers,5556
87,Bagha,Rajshahi 2,M/S Abul Hossain,5557
87,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5558
87,Saidpur,Saidpur,"Shaireen Enterprise, Nilphamary",5559
88,Muradpur,Bayezid,Zawad Enterprise,5560
88,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5561
88,Companiganj (FE),Feni-2,Rokeya & Sons,5562
88,Nangalkot,Laksam,M/S. Momin Store,5563
88,Sherpur (RAJ),Bogura-2,Mr Brothers,5564
88,Setabganj,Dinajpur,Moulovi Brothers,5565
88,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5566
88,Niamatpur,Naogaon,Channa & Brothers,5567
88,Bagha,Rajshahi 2,M/S Abul Hossain,5568
88,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5569
88,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",5570
89,Muradpur,Bayezid,Zawad Enterprise,5571
89,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5572
89,Companiganj (FE),Feni-2,Rokeya & Sons,5573
89,Nangalkot,Laksam,M/S. Momin Store,5574
89,Sherpur (RAJ),Bogura-2,Mr Brothers,5575
89,Setabganj,Dinajpur,Moulovi Brothers,5576
89,Palashbari,Gaibandha,M/S. Spectrum Trading Corporation,5577
89,Niamatpur,Naogaon,Channa & Brothers,5578
89,Bagha,Rajshahi 2,M/S Abul Hossain,5579
89,Pirgachha,Rangpur,"Shaireen Enterprise, Rangpur",5580
89,Domar,Saidpur,"Shaireen Enterprise, Nilphamary",5581
9,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",5582
9,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",5583
9,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",5584
9,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",5585
9,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",5586
9,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,5587
9,Savar,Savar,"Agrani Trading Company Ltd, Savar",5588
9,Board Bazar,Tongi,Azahar Trading Ltd.,5589
9,EPZ,CTG Port,Zawad Enterprise,5590
9,Fouzderhat,Sitakunda,Arafa Store,5591
9,Dewanhat,Kotwali (CTG),MAQ Distribution,5592
9,Chandpur,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",5593
9,Cumilla-1,Cumilla-1,M/S Rupali Traders,5594
9,Daudkandi,Daudkandi,Abdul Latif Chowdhury,5595
9,Feni,Feni-1,Rokeya & Sons,5596
9,Laksham,Laksam,M/S. Momin Store,5597
9,Bogura,Bogura-1,Mr Brothers,5598
9,Ishwardi,Ishwardi,Daffodils,5599
9,Pabna,Pabna,Sales Connect Limited,5600
9,Dinajpur,Dinajpur,Moulovi Brothers,5601
9,Joypurhat,Joypurhat,M/S. Spectrum Trading Corporation,5602
9,Chapai Nawabganj,Chapai,M/S Haque & Co.,5603
9,Naogaon,Naogaon,Channa & Brothers,5604
9,Natore,Natore,Sumon Trading Corporation,5605
9,Rajshahi-1,Rajshahi 1,M/S Abul Hossain,5606
9,Kurigram,Kurigram,"Asiatic Distributions Limited, Kurigram",5607
9,Lalmonirhat,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,5608
9,Rangpur,Rangpur,"Shaireen Enterprise, Rangpur",5609
9,Saidpur,Saidpur,"Shaireen Enterprise, Nilphamary",5610
90,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5611
90,Noapara (CTG),Bayezid,Zawad Enterprise,5612
90,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5613
90,Companiganj (FE),Feni-2,Rokeya & Sons,5614
90,Nangalkot,Laksam,M/S. Momin Store,5615
90,Sherpur (RAJ),Bogura-2,Mr Brothers,5616
90,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5617
90,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5618
90,Niamatpur,Naogaon,Channa & Brothers,5619
90,Bagha,Rajshahi 2,M/S Abul Hossain,5620
90,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5621
901,Nasirnagar,B. Baria,ADL B.BARIA,5622
901,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5623
901,Gaffargaon,Mymensingh 2,Noor Sons,5624
901,Khajura,Jashore-1,M/S Azizur Rahman,5625
901,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5626
902,Nasirnagar,B. Baria,ADL B.BARIA,5627
902,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5628
902,Gaffargaon,Mymensingh 2,Noor Sons,5629
902,Khajura,Jashore-1,M/S Azizur Rahman,5630
902,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5631
903,Nasirnagar,B. Baria,ADL B.BARIA,5632
903,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5633
903,Gaffargaon,Mymensingh 2,Noor Sons,5634
903,Khajura,Jashore-1,M/S Azizur Rahman,5635
903,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5636
904,Nasirnagar,B. Baria,ADL B.BARIA,5637
904,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5638
904,Gaffargaon,Mymensingh 2,Noor Sons,5639
904,Khajura,Jashore-1,M/S Azizur Rahman,5640
904,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5641
905,Nasirnagar,B. Baria,ADL B.BARIA,5642
905,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5643
905,Gaffargaon,Mymensingh 2,Noor Sons,5644
905,Khajura,Jashore-1,M/S Azizur Rahman,5645
905,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5646
906,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5647
906,Gaffargaon,Mymensingh 2,Noor Sons,5648
906,Khajura,Jashore-1,M/S Azizur Rahman,5649
906,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5650
907,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5651
907,Gaffargaon,Mymensingh 2,Noor Sons,5652
907,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5653
908,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5654
908,Gaffargaon,Mymensingh 2,Noor Sons,5655
908,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5656
909,Nandina,Jamalpur,"Agrani Trading Company Ltd, Jamalpur",5657
909,Gaffargaon,Mymensingh 2,Noor Sons,5658
909,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5659
91,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5660
91,Noapara (CTG),Bayezid,Zawad Enterprise,5661
91,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5662
91,Companiganj (FE),Feni-2,Rokeya & Sons,5663
91,Sherpur (RAJ),Bogura-2,Mr Brothers,5664
91,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5665
91,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5666
91,Badalgachhi,Naogaon,Channa & Brothers,5667
91,Bagha,Rajshahi 2,M/S Abul Hossain,5668
91,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5669
910,Gaffargaon,Mymensingh 2,Noor Sons,5670
910,Muladi,Barishal-1,M/S BARISHAL J AHMED & CO.,5671
911,Gaffargaon,Mymensingh 2,Noor Sons,5672
912,Gaffargaon,Mymensingh 2,Noor Sons,5673
913,Gaffargaon,Mymensingh 2,Noor Sons,5674
92,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5675
92,Noapara (CTG),Bayezid,Zawad Enterprise,5676
92,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5677
92,Companiganj (FE),Feni-2,Rokeya & Sons,5678
92,Sherpur (RAJ),Bogura-2,Mr Brothers,5679
92,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5680
92,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5681
92,Badalgachhi,Naogaon,Channa & Brothers,5682
92,Bagha,Rajshahi 2,M/S Abul Hossain,5683
92,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5684
93,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5685
93,Noapara (CTG),Bayezid,Zawad Enterprise,5686
93,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5687
93,Companiganj (FE),Feni-2,Rokeya & Sons,5688
93,Sherpur (RAJ),Bogura-2,Mr Brothers,5689
93,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5690
93,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5691
93,Mohadevpur (RAJ),Naogaon,Channa & Brothers,5692
93,Bagha,Rajshahi 2,M/S Abul Hossain,5693
93,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5694
94,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5695
94,Noapara (CTG),Bayezid,Zawad Enterprise,5696
94,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5697
94,Companiganj (FE),Feni-2,Rokeya & Sons,5698
94,Sherpur (RAJ),Bogura-2,Mr Brothers,5699
94,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5700
94,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5701
94,Mohadevpur (RAJ),Naogaon,Channa & Brothers,5702
94,Charghat,Rajshahi 2,M/S Abul Hossain,5703
94,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5704
95,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5705
95,Noapara (CTG),Bayezid,Zawad Enterprise,5706
95,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5707
95,Senbag,Feni-2,Rokeya & Sons,5708
95,Sherpur (RAJ),Bogura-2,Mr Brothers,5709
95,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5710
95,Pirganj (D-2),Thakurgaon,Moulovi Brothers,5711
95,Mohadevpur (RAJ),Naogaon,Channa & Brothers,5712
95,Charghat,Rajshahi 2,M/S Abul Hossain,5713
95,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5714
951,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5715
952,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5716
953,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5717
954,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5718
955,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5719
956,Patarhat,Barishal-1,M/S BARISHAL J AHMED & CO.,5720
96,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5721
96,Noapara (CTG),Bayezid,Zawad Enterprise,5722
96,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5723
96,Senbag,Feni-2,Rokeya & Sons,5724
96,Sherpur (RAJ),Bogura-2,Mr Brothers,5725
96,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5726
96,Ranisankail,Thakurgaon,Moulovi Brothers,5727
96,Mohadevpur (RAJ),Naogaon,Channa & Brothers,5728
96,Charghat,Rajshahi 2,M/S Abul Hossain,5729
96,Jaigir,Rangpur,"Shaireen Enterprise, Rangpur",5730
97,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5731
97,Noapara (CTG),Bayezid,Zawad Enterprise,5732
97,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5733
97,Senbag,Feni-2,Rokeya & Sons,5734
97,Sherpur (RAJ),Bogura-2,Mr Brothers,5735
97,Pirganj (JOY),Gaibandha,M/S. Spectrum Trading Corporation,5736
97,Ranisankail,Thakurgaon,Moulovi Brothers,5737
97,Mohadevpur (RAJ),Naogaon,Channa & Brothers,5738
97,Charghat,Rajshahi 2,M/S Abul Hossain,5739
97,Shotibari,Rangpur,"Shaireen Enterprise, Rangpur",5740
98,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5741
98,Noapara (CTG),Bayezid,Zawad Enterprise,5742
98,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5743
98,Senbag,Feni-2,Rokeya & Sons,5744
98,Dhunot,Bogura-2,Mr Brothers,5745
98,Gaibandha,Gaibandha,M/S. Spectrum Trading Corporation,5746
98,Ranisankail,Thakurgaon,Moulovi Brothers,5747
98,Charghat,Rajshahi 2,M/S Abul Hossain,5748
98,Shotibari,Rangpur,"Shaireen Enterprise, Rangpur",5749
99,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5750
99,Noapara (CTG),Bayezid,Zawad Enterprise,5751
99,Shaharasti,Cumilla-2,"M/S. Abdul Latif Chowdhury, Chandpur",5752
99,Senbag,Feni-2,Rokeya & Sons,5753
99,Dhunot,Bogura-2,Mr Brothers,5754
99,Gaibandha,Gaibandha,M/S. Spectrum Trading Corporation,5755
99,Ranisankail,Thakurgaon,Moulovi Brothers,5756
99,Shotibari,Rangpur,"Shaireen Enterprise, Rangpur",5757
999,Adamji,Jurain,The Jamal & Co - Narayanganj,5758
999,Jurain,Jurain,The Jamal & Co - Narayanganj,5759
999,Madanpur,Munshiganj,The Jamal & Co - Narayanganj,5760
999,Fatullah,Narayanganj,The Jamal & Co - Narayanganj,5761
999,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,5762
85,Zirabo,Savar,"Agrani Trading Company Ltd, Savar",5763
127,DEPZ,DEPZ,"Agrani Trading Company Ltd, Savar",5764
205,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5765
206,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5766
210,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5767
207,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5768
211,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5769
212,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5770
213,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5771
214,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",5772
415,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",5773
416,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",5774
TEST,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",5775
123,Bhairab,Bhairab,"J R Corporation Limited, Bhairab",5776
124,Bhairab,Bhairab,"J R Corporation Limited, Bhairab",5777
805,Ajmiriganj,Habiganj,ADL Habiganj,5778
369,Bandarban (MAQ),Patiya,MAQ Distribution,5779
370,Bandarban (MAQ),Patiya,MAQ Distribution,5780
371,Bandarban (MAQ),Patiya,MAQ Distribution,5781
277,Teknaf,Cox's Bazar-1,M/S Al-Amin Store,5782
278,Teknaf,Cox's Bazar-1,M/S Al-Amin Store,5783
239,Ramu,Cox's Bazar-1,M/S Al-Amin Store,5784
240,Ramu,Cox's Bazar-1,M/S Al-Amin Store,5785
359,Khulna,Khulna Metro-1,Rafiq Enterprise,5786
360,Khulna,Khulna Metro-1,Rafiq Enterprise,5787
361,Khulna,Khulna Metro-1,Rafiq Enterprise,5788
199,Cox's Bazar,Cox's Bazar-1,M/S Al-Amin Store,5790
Counter,Badda,Gulshan,"Agrani Trading Corporation, Gulshan",5793
Counter,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",5794
Counter,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",5795
Counter,Mirpur-2,Mirpur,"Agrani Trading Corporation, Mirpur",5796
Counter,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",5797
Counter,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",5798
Counter,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",5799
Counter,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",5800
Counter,Jatrabari,Motijheel,"Agrani Trading Corporation, Mogbazar",5801
Counter,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",5802
Counter,Adamji,Jurain,The Jamal & Co - Narayanganj,5803
Counter,Jurain,Jurain,The Jamal & Co - Narayanganj,5804
Counter,Madanpur,Munshiganj,The Jamal & Co - Narayanganj,5805
Counter,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,5806
Counter,Nabiganj (DE),Munshiganj,The Jamal & Co - Narayanganj,5807
Counter,Fatullah,Narayanganj,The Jamal & Co - Narayanganj,5808
Counter,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,5809
Counter,Gendaria,Kotwali (DHK),Alam Corporation Ltd.,5810
Counter,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,5811
Counter,Kotwali,Kotwali (DHK),Alam Corporation Ltd.,5812
